# Results with current code
timestamp: 2026-07-21T12:20:07.966730+00:00 | iter: 141 | tokens_per_s: 44218.71 | samples_per_s: 43.18 | s_per_batch: 11.86 | learning_rate: 0.00008460 | step_cost: 6.84
timestamp: 2026-07-21T12:20:19.844442+00:00 | iter: 142 | tokens_per_s: 44141.25 | samples_per_s: 43.11 | s_per_batch: 11.88 | learning_rate: 0.00008520 | step_cost: 6.83
timestamp: 2026-07-21T12:20:31.730784+00:00 | iter: 143 | tokens_per_s: 44108.75 | samples_per_s: 43.07 | s_per_batch: 11.89 | learning_rate: 0.00008580 | step_cost: 6.84
timestamp: 2026-07-21T12:20:43.602518+00:00 | iter: 144 | tokens_per_s: 44162.20 | samples_per_s: 43.13 | s_per_batch: 11.87 | learning_rate: 0.00008640 | step_cost: 6.83
timestamp: 2026-07-21T12:20:55.487328+00:00 | iter: 145 | tokens_per_s: 44114.62 | samples_per_s: 43.08 | s_per_batch: 11.88 | learning_rate: 0.00008700 | step_cost: 6.81
timestamp: 2026-07-21T12:21:07.384656+00:00 | iter: 146 | tokens_per_s: 44068.19 | samples_per_s: 43.04 | s_per_batch: 11.90 | learning_rate: 0.00008760 | step_cost: 6.79
timestamp: 2026-07-21T12:21:19.264668+00:00 | iter: 147 | tokens_per_s: 44131.30 | samples_per_s: 43.10 | s_per_batch: 11.88 | learning_rate: 0.00008820 | step_cost: 6.77
timestamp: 2026-07-21T12:21:31.190428+00:00 | iter: 148 | tokens_per_s: 43964.31 | samples_per_s: 42.93 | s_per_batch: 11.93 | learning_rate: 0.00008880 | step_cost: 6.75
timestamp: 2026-07-21T12:21:43.065577+00:00 | iter: 149 | tokens_per_s: 44148.15 | samples_per_s: 43.11 | s_per_batch: 11.88 | learning_rate: 0.00008940 | step_cost: 6.72
timestamp: 2026-07-21T12:21:54.893834+00:00 | iter: 150 | tokens_per_s: 44323.27 | samples_per_s: 43.28 | s_per_batch: 11.83 | learning_rate: 0.00009000 | step_cost: 6.74
timestamp: 2026-07-21T12:22:06.804311+00:00 | iter: 151 | tokens_per_s: 44022.11 | samples_per_s: 42.99 | s_per_batch: 11.91 | learning_rate: 0.00009060 | step_cost: 6.75
timestamp: 2026-07-21T12:22:18.681280+00:00 | iter: 152 | tokens_per_s: 44142.00 | samples_per_s: 43.11 | s_per_batch: 11.88 | learning_rate: 0.00009120 | step_cost: 6.72
timestamp: 2026-07-21T12:22:30.575696+00:00 | iter: 153 | tokens_per_s: 44079.16 | samples_per_s: 43.05 | s_per_batch: 11.89 | learning_rate: 0.00009180 | step_cost: 6.69
timestamp: 2026-07-21T12:22:42.475073+00:00 | iter: 154 | tokens_per_s: 44060.29 | samples_per_s: 43.03 | s_per_batch: 11.90 | learning_rate: 0.00009240 | step_cost: 6.71
timestamp: 2026-07-21T12:22:54.361969+00:00 | iter: 155 | tokens_per_s: 44105.88 | samples_per_s: 43.07 | s_per_batch: 11.89 | learning_rate: 0.00009300 | step_cost: 6.70
timestamp: 2026-07-21T12:23:06.246097+00:00 | iter: 156 | tokens_per_s: 44116.60 | samples_per_s: 43.08 | s_per_batch: 11.88 | learning_rate: 0.00009360 | step_cost: 6.69
timestamp: 2026-07-21T12:23:18.137016+00:00 | iter: 157 | tokens_per_s: 44091.70 | samples_per_s: 43.06 | s_per_batch: 11.89 | learning_rate: 0.00009420 | step_cost: 6.70
timestamp: 2026-07-21T12:23:30.019011+00:00 | iter: 158 | tokens_per_s: 44124.26 | samples_per_s: 43.09 | s_per_batch: 11.88 | learning_rate: 0.00009480 | step_cost: 6.70
timestamp: 2026-07-21T12:23:41.976189+00:00 | iter: 159 | tokens_per_s: 43849.86 | samples_per_s: 42.82 | s_per_batch: 11.96 | learning_rate: 0.00009540 | step_cost: 6.66
timestamp: 2026-07-21T12:23:53.881698+00:00 | iter: 160 | tokens_per_s: 44035.58 | samples_per_s: 43.00 | s_per_batch: 11.91 | learning_rate: 0.00009600 | step_cost: 6.68
timestamp: 2026-07-21T12:24:05.776872+00:00 | iter: 161 | tokens_per_s: 44075.29 | samples_per_s: 43.04 | s_per_batch: 11.90 | learning_rate: 0.00009660 | step_cost: 6.66
timestamp: 2026-07-21T12:24:17.691734+00:00 | iter: 162 | tokens_per_s: 44003.53 | samples_per_s: 42.97 | s_per_batch: 11.91 | learning_rate: 0.00009720 | step_cost: 6.63
timestamp: 2026-07-21T12:24:29.606391+00:00 | iter: 163 | tokens_per_s: 44003.65 | samples_per_s: 42.97 | s_per_batch: 11.91 | learning_rate: 0.00009780 | step_cost: 6.61
timestamp: 2026-07-21T12:24:41.497232+00:00 | iter: 164 | tokens_per_s: 44090.84 | samples_per_s: 43.06 | s_per_batch: 11.89 | learning_rate: 0.00009840 | step_cost: 6.64
timestamp: 2026-07-21T12:24:53.344368+00:00 | iter: 165 | tokens_per_s: 44252.79 | samples_per_s: 43.22 | s_per_batch: 11.85 | learning_rate: 0.00009900 | step_cost: 6.64
timestamp: 2026-07-21T12:25:05.209349+00:00 | iter: 166 | tokens_per_s: 44188.44 | samples_per_s: 43.15 | s_per_batch: 11.86 | learning_rate: 0.00009960 | step_cost: 6.62
timestamp: 2026-07-21T12:25:17.086002+00:00 | iter: 167 | tokens_per_s: 44144.89 | samples_per_s: 43.11 | s_per_batch: 11.88 | learning_rate: 0.00010020 | step_cost: 6.62
timestamp: 2026-07-21T12:25:28.973065+00:00 | iter: 168 | tokens_per_s: 44106.19 | samples_per_s: 43.07 | s_per_batch: 11.89 | learning_rate: 0.00010080 | step_cost: 6.57
timestamp: 2026-07-21T12:25:40.972911+00:00 | iter: 169 | tokens_per_s: 43695.31 | samples_per_s: 42.67 | s_per_batch: 12.00 | learning_rate: 0.00010140 | step_cost: 6.63
timestamp: 2026-07-21T12:25:52.855591+00:00 | iter: 170 | tokens_per_s: 44117.71 | samples_per_s: 43.08 | s_per_batch: 11.88 | learning_rate: 0.00010200 | step_cost: 6.62
timestamp: 2026-07-21T12:26:04.695956+00:00 | iter: 171 | tokens_per_s: 44278.13 | samples_per_s: 43.24 | s_per_batch: 11.84 | learning_rate: 0.00010260 | step_cost: 6.59
timestamp: 2026-07-21T12:26:16.625456+00:00 | iter: 172 | tokens_per_s: 43952.07 | samples_per_s: 42.92 | s_per_batch: 11.93 | learning_rate: 0.00010320 | step_cost: 6.57
timestamp: 2026-07-21T12:26:28.487856+00:00 | iter: 173 | tokens_per_s: 44195.05 | samples_per_s: 43.16 | s_per_batch: 11.86 | learning_rate: 0.00010380 | step_cost: 6.57
timestamp: 2026-07-21T12:26:40.371513+00:00 | iter: 174 | tokens_per_s: 44119.18 | samples_per_s: 43.09 | s_per_batch: 11.88 | learning_rate: 0.00010440 | step_cost: 6.58
timestamp: 2026-07-21T12:26:52.222729+00:00 | iter: 175 | tokens_per_s: 44237.97 | samples_per_s: 43.20 | s_per_batch: 11.85 | learning_rate: 0.00010500 | step_cost: 6.56
timestamp: 2026-07-21T12:27:04.068263+00:00 | iter: 176 | tokens_per_s: 44260.14 | samples_per_s: 43.22 | s_per_batch: 11.85 | learning_rate: 0.00010560 | step_cost: 6.54
timestamp: 2026-07-21T12:27:15.947418+00:00 | iter: 177 | tokens_per_s: 44136.42 | samples_per_s: 43.10 | s_per_batch: 11.88 | learning_rate: 0.00010620 | step_cost: 6.56
timestamp: 2026-07-21T12:27:27.779559+00:00 | iter: 178 | tokens_per_s: 44308.73 | samples_per_s: 43.27 | s_per_batch: 11.83 | learning_rate: 0.00010680 | step_cost: 6.51
timestamp: 2026-07-21T12:27:39.635373+00:00 | iter: 179 | tokens_per_s: 44222.90 | samples_per_s: 43.19 | s_per_batch: 11.86 | learning_rate: 0.00010740 | step_cost: 6.54
timestamp: 2026-07-21T12:27:51.523082+00:00 | iter: 180 | tokens_per_s: 44104.56 | samples_per_s: 43.07 | s_per_batch: 11.89 | learning_rate: 0.00010800 | step_cost: 6.52
timestamp: 2026-07-21T12:28:03.413367+00:00 | iter: 181 | tokens_per_s: 44093.91 | samples_per_s: 43.06 | s_per_batch: 11.89 | learning_rate: 0.00010860 | step_cost: 6.49
timestamp: 2026-07-21T12:28:15.291993+00:00 | iter: 182 | tokens_per_s: 44136.68 | samples_per_s: 43.10 | s_per_batch: 11.88 | learning_rate: 0.00010920 | step_cost: 6.50
timestamp: 2026-07-21T12:28:27.142916+00:00 | iter: 183 | tokens_per_s: 44239.20 | samples_per_s: 43.20 | s_per_batch: 11.85 | learning_rate: 0.00010980 | step_cost: 6.50
timestamp: 2026-07-21T12:28:38.991134+00:00 | iter: 184 | tokens_per_s: 44250.25 | samples_per_s: 43.21 | s_per_batch: 11.85 | learning_rate: 0.00011040 | step_cost: 6.52
timestamp: 2026-07-21T12:28:50.863918+00:00 | iter: 185 | tokens_per_s: 44159.72 | samples_per_s: 43.12 | s_per_batch: 11.87 | learning_rate: 0.00011100 | step_cost: 6.52
timestamp: 2026-07-21T12:29:02.738571+00:00 | iter: 186 | tokens_per_s: 44151.93 | samples_per_s: 43.12 | s_per_batch: 11.87 | learning_rate: 0.00011160 | step_cost: 6.49
timestamp: 2026-07-21T12:29:14.632160+00:00 | iter: 187 | tokens_per_s: 44082.27 | samples_per_s: 43.05 | s_per_batch: 11.89 | learning_rate: 0.00011220 | step_cost: 6.51
timestamp: 2026-07-21T12:29:26.570280+00:00 | iter: 188 | tokens_per_s: 43918.79 | samples_per_s: 42.89 | s_per_batch: 11.94 | learning_rate: 0.00011280 | step_cost: 6.47
timestamp: 2026-07-21T12:29:38.421621+00:00 | iter: 189 | tokens_per_s: 44235.53 | samples_per_s: 43.20 | s_per_batch: 11.85 | learning_rate: 0.00011340 | step_cost: 6.49
timestamp: 2026-07-21T12:29:50.296596+00:00 | iter: 190 | tokens_per_s: 44151.46 | samples_per_s: 43.12 | s_per_batch: 11.87 | learning_rate: 0.00011400 | step_cost: 6.48
timestamp: 2026-07-21T12:30:02.155269+00:00 | iter: 191 | tokens_per_s: 44210.78 | samples_per_s: 43.17 | s_per_batch: 11.86 | learning_rate: 0.00011460 | step_cost: 6.49
timestamp: 2026-07-21T12:30:14.046905+00:00 | iter: 192 | tokens_per_s: 44089.98 | samples_per_s: 43.06 | s_per_batch: 11.89 | learning_rate: 0.00011520 | step_cost: 6.48
timestamp: 2026-07-21T12:30:25.901551+00:00 | iter: 193 | tokens_per_s: 44225.05 | samples_per_s: 43.19 | s_per_batch: 11.85 | learning_rate: 0.00011580 | step_cost: 6.46
timestamp: 2026-07-21T12:30:37.743755+00:00 | iter: 194 | tokens_per_s: 44272.33 | samples_per_s: 43.23 | s_per_batch: 11.84 | learning_rate: 0.00011640 | step_cost: 6.48
timestamp: 2026-07-21T12:30:49.753604+00:00 | iter: 195 | tokens_per_s: 43660.94 | samples_per_s: 42.64 | s_per_batch: 12.01 | learning_rate: 0.00011700 | step_cost: 6.46
timestamp: 2026-07-21T12:31:01.679961+00:00 | iter: 196 | tokens_per_s: 43957.43 | samples_per_s: 42.93 | s_per_batch: 11.93 | learning_rate: 0.00011760 | step_cost: 6.46
timestamp: 2026-07-21T12:31:13.589408+00:00 | iter: 197 | tokens_per_s: 44022.22 | samples_per_s: 42.99 | s_per_batch: 11.91 | learning_rate: 0.00011820 | step_cost: 6.44
timestamp: 2026-07-21T12:31:25.511995+00:00 | iter: 198 | tokens_per_s: 43974.83 | samples_per_s: 42.94 | s_per_batch: 11.92 | learning_rate: 0.00011880 | step_cost: 6.42
timestamp: 2026-07-21T12:31:37.473180+00:00 | iter: 199 | tokens_per_s: 43833.85 | samples_per_s: 42.81 | s_per_batch: 11.96 | learning_rate: 0.00011940 | step_cost: 6.42
timestamp: 2026-07-21T12:31:49.342664+00:00 | iter: 200 | tokens_per_s: 44167.69 | samples_per_s: 43.13 | s_per_batch: 11.87 | learning_rate: 0.00012000 | step_cost: 6.41
timestamp: 2026-07-21T12:32:01.373152+00:00 | iter: 201 | tokens_per_s: 43585.74 | samples_per_s: 42.56 | s_per_batch: 12.03 | learning_rate: 0.00012060 | step_cost: 6.47
timestamp: 2026-07-21T12:32:13.233639+00:00 | iter: 202 | tokens_per_s: 44198.32 | samples_per_s: 43.16 | s_per_batch: 11.86 | learning_rate: 0.00012120 | step_cost: 6.43
